CODGEO;LIBGEO;MED14
76361;Heuqueville;23889
76362;Heurteauville;21236
76363;Hodeng-au-Bosc;20602
76364;Hodeng-Hodenger;19968
76365;Houdetot;18809
76366;Le Houlme;19041
76367;Houppeville;26951
76368;Houquetot;22619
76369;La Houssaye-Béranger;21705
76370;Hugleville-en-Caux;22243
76371;Les Ifs;
76372;Illois;18863
76373;Imbleville;19108
76374;Incheville;17359
76375;Ingouville;22319
76376;Intraville;20062
76377;Isneauville;28726
76378;Jumièges;21590
76379;Lamberville;20727
76380;Lammerville;21143
76381;Landes-Vieilles-et-Neuves;18151
76382;Lanquetot;21268
76383;Lestanville;20343
76384;Lillebonne;17211
76385;Limésy;20982
76386;Limpiville;21368
76387;Lindebeuf;20683
76388;Lintot;21458
76389;Lintot-les-Bois;19020
76390;Les Loges;20531
76391;La Londe;25125
76392;Londinières;18450
76393;Longmesnil;
76394;Longroy;20111
76395;Longueil;19396
76396;Longuerue;22547
76397;Longueville-sur-Scie;16989
76398;Louvetot;21617
76399;Lucy;19562
76400;Luneray;19669
76401;La Mailleraye-sur-Seine;20092
76402;Malaunay;20451
76403;Malleville-les-Grès;21211
76404;Manéglise;25125
76405;Manéhouville;20756
76406;Maniquerville;22057
76407;Manneville-ès-Plains;21052
76408;Manneville-la-Goupil;22055
76409;Mannevillette;24403
76410;Maromme;17348
76411;Marques;20490
76412;Martainville-Épreville;22802
76413;Martigny;20835
76414;Martin-Église;21707
76415;Massy;19955
76416;Mathonville;21079
76417;Maucomble;19273
76418;Maulévrier-Sainte-Gertrude;21199
76419;Mauny;23968
76420;Mauquenchy;19803
76421;Mélamare;22617
76422;Melleville;18453
76423;Ménerval;20508
76424;Ménonval;18719
76425;Mentheville;21636
76426;Mésangueville;18435
76427;Mesnières-en-Bray;19632
76428;Le Mesnil-Durdent;
76429;Le Mesnil-Esnard;26385
76430;Mesnil-Follemprise;18670
76431;Le Mesnil-Lieubray;
76432;Mesnil-Mauger;18674
76433;Mesnil-Panneville;22000
76434;Mesnil-Raoul;23325
76435;Le Mesnil-Réaume;18900
76436;Le Mesnil-sous-Jumièges;22205
76437;Meulers;20154
76438;Millebosc;19202
76439;Mirville;23276
76440;Molagnies;20481
76441;Monchaux-Soreng;19179
76442;Monchy-sur-Eu;19467
76443;Mont-Cauvaire;23126
76444;Mont-de-l'If;23920
76445;Montérolier;20716
76446;Montigny;31304
76447;Montivilliers;21625
76448;Montmain;24831
76449;Montreuil-en-Caux;21205
76450;Montroty;20917
76451;Mont-Saint-Aignan;26183
76452;Montville;20358
76453;Morgny-la-Pommeraye;22931
76454;Mortemer;
76455;Morville-sur-Andelle;18937
76456;Motteville;19664
76457;Moulineaux;20629
76458;Muchedent;20369
76459;Nesle-Hodeng;19170
76460;Nesle-Normandeuse;19102
76461;Neufbosc;19954
76462;Neufchâtel-en-Bray;17475
76463;Neuf-Marché;20653
76464;La Neuville-Chant-d'Oisel;24386
76465;Neuville-Ferrières;19554
76467;Néville;20015
76468;Nointot;21702
76469;Nolléval;20097
76470;Normanville;20958
76471;Norville;22819
76472;Notre-Dame-d'Aliermont;18756
76473;Notre-Dame-de-Bliquetuit;21635
76474;Notre-Dame-de-Bondeville;20277
76475;Franqueville-Saint-Pierre;26360
76476;Notre-Dame-de-Gravenchon;20394
76477;Notre-Dame-du-Bec;24663
76478;Notre-Dame-du-Parc;19212
76479;Nullemont;14303
76480;Ocqueville;20926
76481;Octeville-sur-Mer;25958
76482;Offranville;21628
76483;Oherville;21427
76484;Oissel;18840
76485;Omonville;20897
76486;Orival;21444
76487;Osmoy-Saint-Valery;19086
76488;Ouainville;19120
76489;Oudalle;24297
76490;Ourville-en-Caux;18996
76491;Ouville-l'Abbaye;20320
76492;Ouville-la-Rivière;20979
76493;Paluel;19493
76494;Parc-d'Anxtot;24129
76495;Pavilly;19280
76496;Penly;17799
76497;Petit-Couronne;19445
76498;Le Petit-Quevilly;17016
76499;Petiville;22254
76500;Pierrecourt;17328
76501;Pierrefiques;23082
76502;Pierreval;22864
76503;Pissy-Pôville;23890
76504;Pleine-Sève;19017
76505;Pommereux;
76506;Pommeréval;18602
76507;Ponts-et-Marais;20430
76508;La Poterie-Cap-d'Antifer;22646
76509;Préaux;24766
76510;Prétot-Vicquemare;21515
76511;Preuseville;17249
76512;Puisenval;
76513;Quevillon;24631
76514;Quévreville-la-Poterie;25165
76515;Quiberville;21539
76516;Quièvrecourt;22200
76517;Quincampoix;27460
76518;Raffetot;21267
76519;Rainfreville;
76520;Réalcamp;19696
76521;Rebets;21867
76522;La Remuée;23850
76523;Rétonval;18050
76524;Reuville;20077
76525;Ricarville;20052
76526;Ricarville-du-Val;19202
76527;Richemont;17953
76528;Rieux;19321
76529;Riville;19340
76530;Robertot;19404
76531;Rocquefort;20914
76532;Rocquemont;20945
76533;Rogerville;24487
76534;Rolleville;22554
76535;Roncherolles-en-Bray;19297
76536;Roncherolles-sur-le-Vivier;23931
76537;Ronchois;16998
76538;Rosay;19492
76540;Rouen;19313
76541;Roumare;25730
76542;Routes;20431
76543;Rouville;21068
76544;Rouvray-Catillon;20128
76545;Rouxmesnil-Bouteilles;20965
76546;Royville;19412
76547;La Rue-Saint-Pierre;23101
76548;Ry;20760
76549;Saâne-Saint-Just;19380
76550;Sahurs;22866
76551;Sainneville;24852
76552;Sainte-Adresse;29474
76553;Sainte-Agathe-d'Aliermont;17665
76554;Saint-Aignan-sur-Ry;22743
76555;Saint-André-sur-Cailly;23518
76556;Saint-Antoine-la-Forêt;23305
76557;Saint-Arnoult;21703
76558;Saint-Aubin-Celloville;23892
76559;Saint-Aubin-de-Crétot;21848
76560;Saint-Aubin-Épinay;24584
76561;Saint-Aubin-lès-Elbeuf;20054
76562;Saint-Aubin-le-Cauf;22517
76563;Saint-Aubin-Routot;24096
76564;Saint-Aubin-sur-Mer;21421
76565;Saint-Aubin-sur-Scie;21469
76566;Sainte-Austreberthe;19585
76567;Sainte-Beuve-en-Rivière;19775
76568;Saint-Clair-sur-les-Monts;22189
76569;Sainte-Colombe;18942
76570;Saint-Crespin;21135
76571;Sainte-Croix-sur-Buchy;22701
76572;Saint-Denis-d'Aclon;18178
76573;Saint-Denis-le-Thiboult;22570
76574;Saint-Denis-sur-Scie;20311
76575;Saint-Étienne-du-Rouvray;17264
76576;Saint-Eustache-la-Forêt;21017
76577;Sainte-Foy;20929
76578;Sainte-Geneviève;17388
76580;Saint-Georges-sur-Fontaine;26602
76581;Saint-Germain-des-Essourts;20213
76582;Saint-Germain-d'Étables;20856
76583;Saint-Germain-sous-Cailly;24063
76584;Saint-Germain-sur-Eaulne;20041
76585;Saint-Gilles-de-Crétot;21437
76586;Saint-Gilles-de-la-Neuville;22649
76587;Sainte-Hélène-Bondeville;21367
76588;Saint-Hellier;19777
76589;Saint-Honoré;21770
76590;Saint-Jacques-d'Aliermont;19088
76591;Saint-Jacques-sur-Darnétal;25950
76592;Saint-Jean-de-Folleville;22326
76593;Saint-Jean-de-la-Neuville;22962
76594;Saint-Jean-du-Cardonnay;25622
76595;Saint-Jouin-Bruneval;23324
76596;Saint-Laurent-de-Brèvedent;25206
76597;Saint-Laurent-en-Caux;17403
76598;Saint-Léger-aux-Bois;19582
76599;Saint-Léger-du-Bourg-Denis;22174
76600;Saint-Léonard;21800
76602;Saint-Maclou-de-Folleville;20319
76603;Saint-Maclou-la-Brière;20786
76604;Saint-Mards;22972
76605;Sainte-Marguerite-sur-Mer;23032
76606;Morienne;20590
76607;Sainte-Marguerite-sur-Fauville;20851
76608;Sainte-Marguerite-sur-Duclair;22279
76609;Sainte-Marie-au-Bosc;22782
76610;Sainte-Marie-des-Champs;21267
76611;Saint-Martin-aux-Arbres;23257
76612;Saint-Martin-au-Bosc;19174
76613;Saint-Martin-aux-Buneaux;18857
76614;Saint-Martin-de-Boscherville;28600
76615;Saint-Martin-du-Bec;25442
76616;Saint-Martin-du-Manoir;27471
76617;Saint-Martin-du-Vivier;34854
76618;Saint-Martin-en-Campagne;21053
76619;Saint-Martin-le-Gaillard;21679
76620;Saint-Martin-l'Hortier;19857
76621;Saint-Martin-Osmonville;20719
76622;Saint-Maurice-d'Ételan;23115
76623;Saint-Michel-d'Halescourt;20093
76624;Saint-Nicolas-d'Aliermont;19208
76625;Saint-Nicolas-de-Bliquetuit;22620
76626;Saint-Nicolas-de-la-Haie;23494
76627;Saint-Nicolas-de-la-Taille;22645
76628;Saint-Ouen-du-Breuil;21139
76629;Saint-Ouen-le-Mauger;18840
76630;Saint-Ouen-sous-Bailly;18590
76631;Saint-Paër;21307
76632;Saint-Pierre-Bénouville;19689
76634;Saint-Pierre-de-Manneville;23375
76635;Saint-Pierre-des-Jonquières;
76636;Saint-Pierre-de-Varengeville;22491
76637;Saint-Pierre-en-Port;20380
76638;Saint-Pierre-en-Val;20893
76639;Saint-Pierre-Lavis;20574
76640;Saint-Pierre-lès-Elbeuf;20574
76641;Saint-Pierre-le-Vieux;21305
76642;Saint-Pierre-le-Viger;17671
76643;Saint-Quentin-au-Bosc;
76644;Saint-Rémy-Boscrocourt;19971
76645;Saint-Riquier-en-Rivière;17955
76646;Saint-Riquier-ès-Plains;21027
76647;Saint-Romain-de-Colbosc;21471
76648;Saint-Saëns;17713
76649;Saint-Saire;18398
76650;Saint-Sauveur-d'Émalleville;23181
76651;Saint-Sylvain;20469
76652;Saint-Vaast-d'Équiqueville;17423
76653;Saint-Vaast-Dieppedalle;19267
76654;Saint-Vaast-du-Val;20410
76655;Saint-Valery-en-Caux;19501
76656;Saint-Victor-l'Abbaye;18097
76657;Saint-Vigor-d'Ymonville;23666
76658;Saint-Vincent-Cramesnil;25345
76659;Saint-Wandrille-Rançon;21006
76660;Sandouville;21052
76662;Sassetot-le-Malgardé;20047
76663;Sassetot-le-Mauconduit;20828
76664;Sasseville;22358
76665;Sauchay;20805
76666;Saumont-la-Poterie;19769
76667;Sauqueville;21069
76668;Saussay;22116
76669;Sausseuzemare-en-Caux;22299
76670;Senneville-sur-Fécamp;21618
76671;Sept-Meules;16155
76672;Serqueux;18203
76673;Servaville-Salmonville;23035
76674;Sévis;19548
76675;Sierville;22136
76676;Sigy-en-Bray;19405
76677;Smermesnil;16160
76678;Sommery;19468
76679;Sommesnil;18674
76680;Sorquainville;18850
76681;Sotteville-lès-Rouen;19605
76682;Sotteville-sous-le-Val;22319
76683;Sotteville-sur-Mer;19943
76684;Tancarville;21415
76685;Thérouldeville;19357
76686;Theuville-aux-Maillots;17401
76688;Thiergeville;20103
76689;Thiétreville;20577
76690;Thil-Manneville;20518
76691;Le Thil-Riberpré;19947
76692;Thiouville;18798
76693;Le Tilleul;22805
76694;Tocqueville-en-Caux;19476
76695;Tocqueville-les-Murs;21317
76696;Tocqueville-sur-Eu;18791
76697;Torcy-le-Grand;21288
76698;Torcy-le-Petit;19313
76699;Le Torp-Mesnil;19850
76700;Tôtes;18493
76701;Touffreville-la-Cable;23599
76702;Touffreville-la-Corbeline;21732
76703;Touffreville-sur-Eu;21233
76704;Tourville-la-Chapelle;20549
76705;Tourville-la-Rivière;20898
76706;Tourville-les-Ifs;22114
76707;Tourville-sur-Arques;20894
76708;Toussaint;21467
76709;Le Trait;18511
76710;Trémauville;28279
76711;Le Tréport;16700
76712;La Trinité-du-Mont;22541
76713;Triquerville;23968
76714;Les Trois-Pierres;24500
76715;Trouville;22184
76716;Turretot;22711
76717;Val-de-la-Haye;22094
76718;Valliquerville;23443
76719;Valmont;18830
76720;Varengeville-sur-Mer;23953
76721;Varneville-Bretteville;20658
76723;Vassonville;19692
76724;Vatierville;17526
76725;Vattetot-sous-Beaumont;21811
76726;Vattetot-sur-Mer;23322
76727;Vatteville-la-Rue;21043
76728;La Vaupalière;25659
76729;Veauville-lès-Baons;21870
76730;Veauville-lès-Quelles;20972
76731;Vénestanville;18558
76732;Butot-Vénesville;19898
76733;Ventes-Saint-Rémy;21397
76734;Vergetot;25496
76735;Veules-les-Roses;20153
76736;Veulettes-sur-Mer;18206
76737;Vibeuf;22055
76738;Vieux-Manoir;23038
76739;Vieux-Rouen-sur-Bresle;18761
76740;La Vieux-Rue;22459
76741;Villainville;25147
76742;Villequier;21163
76743;Villers-Écalles;22427
76744;Villers-sous-Foucarmont;19076
76745;Villy-sur-Yères;18326
76746;Vinnemerville;19014
76747;Virville;22906
76748;Vittefleur;18758
76749;Wanchy-Capval;16907
76750;Yainville;20207
76751;Yébleron;19064
76752;Yerville;18939
76753;Ymare;25725
76754;Yport;18297
76755;Ypreville-Biville;19119
76756;Yquebeuf;26556
76757;Yvecrique;19990
76758;Yvetot;19026
76759;Yville-sur-Seine;20957
77001;Achères-la-Forêt;27681
77002;Amillis;22215
77003;Amponville;24094
77004;Andrezel;27976
77005;Annet-sur-Marne;26751
77006;Arbonne-la-Forêt;26825
77007;Argentières;25117
77008;Armentières-en-Brie;19321
77009;Arville;26644
77010;Aubepierre-Ozouer-le-Repos;24144
77011;Aufferville;22264
77012;Augers-en-Brie;21514
77013;Aulnoy;24130
77014;Avon;21545
77015;Baby;
77016;Bagneaux-sur-Loing;18258
77018;Bailly-Romainvilliers;24064
77019;Balloy;23314
77020;Bannost-Villegagnon;24549
77021;Barbey;21319
77022;Barbizon;30271
77023;Barcy;23027
77024;Bassevelle;21667
77025;Bazoches-lès-Bray;21468
77026;Beauchery-Saint-Martin;22178
77027;Beaumont-du-Gâtinais;19619
77028;Beautheil;25007
77029;Beauvoir;23069
77030;Bellot;21239
77031;Bernay-Vilbert;25177
77032;Beton-Bazoches;20708
77033;Bezalles;20336
77034;Blandy;26418
77035;Blennes;23574
77036;Boisdon;24078
77037;Bois-le-Roi;30214
77038;Boissettes;28974
77039;Boissise-la-Bertrand;29811
77040;Boissise-le-Roi;26846
77041;Boissy-aux-Cailles;27305
77042;Boissy-le-Châtel;22447
77043;Boitron;22032
77044;Bombon;24588
77045;Bougligny;22093
77046;Boulancourt;23709
77047;Bouleurs;24676
77048;Bourron-Marlotte;26125
77049;Boutigny;27841
77050;Bransles;21244
77051;Bray-sur-Seine;18657
77052;Bréau;25590
77053;Brie-Comte-Robert;22952
77054;La Brosse-Montceaux;22816
77055;Brou-sur-Chantereine;21472
77056;Burcy;19626
77057;Bussières;20646
77058;Bussy-Saint-Georges;23512
77059;Bussy-Saint-Martin;30699
77060;Buthiers;23900
77061;Cannes-Écluse;21869
77062;Carnetin;26758
77063;La Celle-sur-Morin;24386
77065;Cély;27678
77066;Cerneux;21446
77067;Cesson;25533
77068;Cessoy-en-Montois;23967
77069;Chailly-en-Bière;24883
77070;Chailly-en-Brie;22843
77071;Chaintreaux;22894
77072;Chalautre-la-Grande;19467
77073;Chalautre-la-Petite;24491
77075;Chalifert;25962
77076;Chalmaison;22125
77077;Chambry;22774
77078;Chamigny;23215
77079;Champagne-sur-Seine;19477
77080;Champcenest;21264
77081;Champdeuil;23890
77082;Champeaux;23894
77083;Champs-sur-Marne;21439
77084;Changis-sur-Marne;24046
77085;Chanteloup-en-Brie;24814
77086;La Chapelle-Gauthier;22731
77087;La Chapelle-Iger;26068
77088;La Chapelle-la-Reine;21838
77089;La Chapelle-Rablais;24044
77090;La Chapelle-Saint-Sulpice;22202
77091;Les Chapelles-Bourbon;26954
77093;La Chapelle-Moutils;19733
77094;Charmentray;25969
77095;Charny;25662
77096;Chartrettes;28173
77097;Chartronges;22700
77098;Châteaubleau;22163
77099;Château-Landon;19829
77100;Le Châtelet-en-Brie;23699
77101;Châtenay-sur-Seine;21596
77102;Châtenoy;22813
77103;Châtillon-la-Borde;27904
77104;Châtres;27361
77106;Chauffry;23060
77107;Chaumes-en-Brie;23078
77108;Chelles;21531
77109;Chenoise;20641
77110;Chenou;24258
77111;Chessy;25286
77112;Chevrainvilliers;25742
77113;Chevru;20709
77114;Chevry-Cossigny;25617
77115;Chevry-en-Sereine;22723
77116;Choisy-en-Brie;22255
77117;Citry;20511
77118;Claye-Souilly;24828
77119;Clos-Fontaine;22525
77120;Cocherel;22221
77121;Collégien;24540
77122;Combs-la-Ville;22979
77123;Compans;24331
77124;Conches-sur-Gondoire;30403
77125;Condé-Sainte-Libiaire;26828
77126;Congis-sur-Thérouanne;23268
77127;Coubert;23354
77128;Couilly-Pont-aux-Dames;26437
77129;Coulombs-en-Valois;21249
77130;Coulommes;23894
77131;Coulommiers;18670
77132;Coupvray;27095
77133;Courcelles-en-Bassée;25605
77134;Courchamp;20882
77135;Courpalay;23346
77136;Courquetaine;28040
77137;Courtacon;20122
77138;Courtomer;24995
77139;Courtry;25343
77140;Coutençon;23440
77141;Coutevroult;24681
77142;Crécy-la-Chapelle;24537
77143;Crégy-lès-Meaux;21996
77144;Crèvecoeur-en-Brie;24910
77145;Crisenoy;24850
77146;Croissy-Beaubourg;28921
77147;La Croix-en-Brie;22586
77148;Crouy-sur-Ourcq;20806
77149;Cucharmoy;22672
77150;Cuisy;24333
77151;Dagny;23824
77152;Dammarie-les-Lys;18536
77153;Dammartin-en-Goële;24017
77154;Dammartin-sur-Tigeaux;24815
77155;Dampmart;24150
77156;Darvault;21841
77157;Dhuisy;22822
77158;Diant;21605
77159;Donnemarie-Dontilly;20274
77161;Dormelles;26383
77162;Doue;23117
77163;Douy-la-Ramée;21480
77164;Échouboulains;23150
77165;Les Écrennes;24789
77167;Égligny;21472
77168;Égreville;20059
77169;Émerainville;23971
77170;Épisy;25093
77171;Esbly;24516
77172;Esmans;23144
77173;Étrépilly;23705
77174;Everly;20489
77175;Évry-Grégy-sur-Yerre;27961
77176;Faremoutiers;22988
77177;Favières;25827
77178;Faÿ-lès-Nemours;22886
77179;Féricy;26907
77180;Férolles-Attilly;31207
77181;Ferrières-en-Brie;26530
77182;La Ferté-Gaucher;17108
77183;La Ferté-sous-Jouarre;19401
77184;Flagy;23200
77185;Fleury-en-Bière;30738
77186;Fontainebleau;23828
77187;Fontaine-Fourches;19272
77188;Fontaine-le-Port;27119
77190;Fontains;24527
77191;Fontenailles;24685
77192;Fontenay-Trésigny;22239
77193;Forfry;26355
77194;Forges;22717
77195;Fouju;26399
77196;Fresnes-sur-Marne;26921
77197;Frétoy;23765
77198;Fromont;22697
77199;Fublaines;23132
77200;Garentreville;23708
77201;Gastins;24583
77202;La Genevraye;23522
77203;Germigny-l'Évêque;27408
77204;Germigny-sous-Coulombs;21421
77205;Gesvres-le-Chapitre;27500
77206;Giremoutiers;21551
77207;Gironville;20257
77208;Gouaix;19971
77209;Gouvernes;30997
77210;La Grande-Paroisse;22418
77211;Grandpuits-Bailly-Carrois;21618
77212;Gravon;27007
77214;Gressy;32129
77215;Gretz-Armainvilliers;21335
77216;Grez-sur-Loing;23748
77217;Grisy-Suisnes;25879
77218;Grisy-sur-Seine;19959
77219;Guérard;25844
77220;Guercheville;23058
77221;Guermantes;31985
77222;Guignes;22180
77223;Gurcy-le-Châtel;22327
77224;Hautefeuille;24694
77225;La Haute-Maison;22966
77226;Héricy;26880
77227;Hermé;21165
77228;Hondevilliers;21629
77229;La Houssaye-en-Brie;25135
77230;Ichy;22920
77231;Isles-les-Meldeuses;21563
77232;Isles-lès-Villenoy;26138
77233;Iverny;22584
77234;Jablines;25846
77235;Jaignes;23914
77236;Jaulnes;22937
77237;Jossigny;25131
77238;Jouarre;20803
77239;Jouy-le-Châtel;21541
77240;Jouy-sur-Morin;20671
77241;Juilly;23062
77242;Jutigny;21079
77243;Lagny-sur-Marne;22781
77244;Larchant;25347
77245;Laval-en-Brie;21976
77246;Léchelle;21291
77247;Lescherolles;22262
77248;Lesches;28629
77249;Lésigny;29233
77250;Leudon-en-Brie;22298
77251;Lieusaint;21699
77252;Limoges-Fourches;24223
77253;Lissy;24242
77254;Liverdy-en-Brie;26065
77255;Livry-sur-Seine;26071
77256;Lizines;23014
77257;Lizy-sur-Ourcq;17438
77258;Lognes;20034
77259;Longperrier;23138
77260;Longueville;18910
77261;Lorrez-le-Bocage-Préaux;21224
77262;Louan-Villegruis-Fontaine;21044
77263;Luisetaines;21843
77264;Lumigny-Nesles-Ormeaux;24770
77265;Luzancy;21150
77266;Machault;24961
77267;La Madeleine-sur-Loing;22570
77268;Magny-le-Hongre;26705
77269;Maincy;26163
77270;Maisoncelles-en-Brie;25868
77271;Maisoncelles-en-Gâtinais;20319
77272;Maison-Rouge;22203
77273;Marchémoret;23236
77274;Marcilly;23461
77275;Les Marêts;20549
77276;Mareuil-lès-Meaux;24106
77277;Marles-en-Brie;24790
77278;Marolles-en-Brie;22939
77279;Marolles-sur-Seine;21633
77280;Mary-sur-Marne;23276
77281;Mauperthuis;25084
77282;Mauregard;20875
77283;May-en-Multien;22577
77284;Meaux;17709
77285;Le Mée-sur-Seine;17634
77286;Meigneux;23431
77287;Meilleray;20308
77288;Melun;17606
77289;Melz-sur-Seine;21140
77290;Méry-sur-Marne;23849
77291;Le Mesnil-Amelot;21298
77292;Messy;26513
77293;Misy-sur-Yonne;21425
77294;Mitry-Mory;21043
77295;Moisenay;26335
77296;Moissy-Cramayel;19907
77297;Mondreville;23527
77298;Mons-en-Montois;21637
77299;Montarlot;25038
77300;Montceaux-lès-Meaux;25165
77301;Montceaux-lès-Provins;19705
77302;Montcourt-Fromonville;23467
77303;Montdauphin;19715
77304;Montenils;
77305;Montereau-Fault-Yonne;14974
77306;Montereau-sur-le-Jard;26611
77307;Montévrain;24491
77308;Montgé-en-Goële;26355
77309;Monthyon;23199
77310;Montigny-le-Guesdier;22736
77311;Montigny-Lencoup;23216
77312;Montigny-sur-Loing;25747
77313;Montmachoux;25007
77314;Montolivet;22767
77315;Montry;25326
77316;Orvanne;23894
77317;Mormant;20508
77318;Mortcerf;24407
77319;Mortery;22212
77320;Mouroux;22390
77321;Mousseaux-lès-Bray;20433
77322;Moussy-le-Neuf;25396
77323;Moussy-le-Vieux;24305
77325;Mouy-sur-Seine;20779
77326;Nandy;22278
77327;Nangis;18121
77328;Nanteau-sur-Essonne;24746
77329;Nanteau-sur-Lunain;24804
77330;Nanteuil-lès-Meaux;23455
77331;Nanteuil-sur-Marne;18787
77332;Nantouillet;23493
77333;Nemours;17269
77335;Chauconin-Neufmontiers;24585
77336;Neufmoutiers-en-Brie;25121
77337;Noisiel;18852
77338;Noisy-Rudignon;22004
77339;Noisy-sur-École;31528
77340;Nonville;24452
77341;Noyen-sur-Seine;20887
77342;Obsonville;24784
77343;Ocquerre;21594
77344;Oissery;24345
77345;Orly-sur-Morin;23649
77347;Les Ormes-sur-Voulzie;21584
77348;Ormesson;25622
77349;Othis;24374
77350;Ozoir-la-Ferrière;25033
77352;Ozouer-le-Voulgis;26451
77353;Paley;23953
77354;Pamfou;22642
77355;Paroy;24972
77356;Passy-sur-Seine;
77357;Pécy;23826
77358;Penchard;24754
77359;Perthes;26042
77360;Pézarches;22937
77361;Pierre-Levée;24916
77363;Le Pin;25370
77364;Le Plessis-aux-Bois;24659
77365;Le Plessis-Feu-Aussoux;25159
77366;Le Plessis-l'Évêque;23452
77367;Le Plessis-Placy;22498
77368;Poigny;20155
77369;Poincy;25184
77370;Poligny;23424
77371;Pommeuse;22777
77372;Pomponne;24757
77373;Pontault-Combault;22490
77374;Pontcarré;25395
77376;Précy-sur-Marne;24960
77377;Presles-en-Brie;25043
77378;Pringy;24717
77379;Provins;17201
77380;Puisieux;23643
77381;Quiers;23727
77382;Quincy-Voisins;24892
77383;Rampillon;23636
77384;Réau;23403
77385;Rebais;19508
77386;Recloses;27743
77387;Remauville;22354
77388;Reuil-en-Brie;22222
77389;La Rochette;26811
77390;Roissy-en-Brie;21642
77391;Rouilly;21048
77392;Rouvres;26607
77393;Rozay-en-Brie;22833
